Batch,20230510 clumped PREC KDB NTA,Collected on,2023/05/10 18:17:57,Analysis Instrument,PS019,Acquisition Software,,Stable 1.71.5,Reanalyzed  on,2023/05/10 19:16:57,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.71.5

Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Ref Major,Sam Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,DELTA,DELTA,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19582 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 01:53:39,507,24,1.5941e-07,3.144266E-10,CF,25.970,6.098e-02,1,5.8296e-02,15616, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0339e-08,1.0650e-07,6.3720e-08,6.3830e-08,6.3788e-08,6.3651e-08,0.96,2023/05/12 01:52:54,0.22,6425,8446,6.0977e-02,46.046,20,0.000,-2.5387e-13,-7.7006e-14,3.2904e-13,3.9417e-11,1.1225e-10,9.3424e-09,37.00,36.00,64.50,2.81323e-08,2.69880e-08,1.18427e-02,4.1732e-03,4.8111e-05,4.5739e-06,4.6485e-08,1.1968e-02,4.2062e-03,4.9034e-05,4.6466e-06,4.7684e-08,-10.4384,-7.8308,-18.8340,-15.6598,-26.0911,-13.7269,0.1760,0,60,-13.6701,0.1297,0,60,-0.4635,-0.0614,0.2108,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19583 ETH-2.txt,ETH-2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 03:15:28,460,25,1.5063e-07,3.274602E-10,CF,24.994,6.098e-02,1,5.6999e-02,15616, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9516e-08,1.0607e-07,5.9689e-08,5.9879e-08,5.9822e-08,5.9705e-08,0.96,2023/05/12 03:14:42,0.20,6596,8446,6.0977e-02,46.048,20,0.000,-2.5422e-13,-1.2021e-13,-1.2964e-13,-7.1969e-14,2.7823e-14,3.5307e-12,24.00,25.00,64.50,3.53987e-08,3.43333e-08,1.18954e-02,4.1902e-03,4.8425e-05,4.6039e-06,7.1367e-08,1.1981e-02,4.2124e-03,4.9071e-05,4.6530e-06,7.0716e-08,-7.1755,-5.2845,-13.1752,-10.5738,6.7677,-10.3429,0.0011,0,60,-11.1433,0.0018,0,60,-0.6264,-0.0331,25.1364,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19584 AU_GR7_98_63.txt,AU_GR7_98_63,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 04:38:07,634,26,2.4711e-08,3.897566E-11,CF,2.441,6.098e-02,0,5.4493e-02,15648, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; SampleReady; (BeamTooBig_RunningMisBalanced) ;,3.8700e-08,1.0654e-07,2.3728e-08,6.3830e-08,6.3788e-08,6.3651e-08,0.96,2023/05/12 04:37:09,-39.73,8399,8446,6.0977e-02,46.046,20,0.000,-2.5444e-13,-1.2021e-13,-1.2967e-13,-7.3208e-14,2.5231e-14,3.3528e-12,29.00,31.00,64.50,1.92066e-08,1.16677e-08,1.20015e-02,4.2484e-03,4.9561e-05,4.7090e-06,2.8986e-08,1.1980e-02,4.2119e-03,4.9063e-05,4.6354e-06,3.4650e-08,1.8204,8.6583,10.1305,15.8584,-275.8375,-1.2520,0.0021,0,60,2.7125,0.0058,0,60,-0.2795,-1.5071,-289.4156,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19585 AU_GR7_211_73.txt,AU_GR7_211_73,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 05:59:56,814,27,1.8765e-07,2.305222E-10,CF,30.426,6.098e-02,1,5.8296e-02,15648, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8186e-08,1.0660e-07,7.6868e-08,7.6788e-08,7.6713e-08,7.6541e-08,0.96,2023/05/12 05:59:10,0.22,5583,8448,6.0977e-02,46.048,20,0.000,-2.5457e-13,-1.2043e-13,-1.2978e-13,-7.1071e-14,2.9093e-14,3.5915e-12,26.00,26.00,63.66,4.40028e-08,4.27714e-08,1.20095e-02,4.2484e-03,4.9569e-05,4.7270e-06,6.0218e-08,1.1982e-02,4.2123e-03,4.9056e-05,4.6474e-06,5.8809e-08,2.3263,8.5783,10.4586,17.1285,25.1982,-0.7109,0.0011,0,60,2.6318,0.0023,0,60,-0.3968,-0.1000,5.6274,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19587 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 08:43:52,427,29,1.3337e-07,3.123492E-10,CF,21.606,6.098e-02,1,5.8296e-02,15648, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6896e-08,1.0665e-07,5.2033e-08,5.2293e-08,5.2248e-08,5.2154e-08,0.96,2023/05/12 08:43:07,0.18,6860,8448,6.0977e-02,46.044,20,0.000,-2.5416e-13,-1.2027e-13,-1.2977e-13,-7.3689e-14,2.4140e-14,3.2115e-12,24.00,24.00,63.66,3.15402e-08,3.06176e-08,1.19223e-02,4.2310e-03,4.9033e-05,4.6948e-06,7.5357e-08,1.1981e-02,4.2124e-03,4.9078e-05,4.6535e-06,7.4829e-08,-4.8924,4.3989,-0.9310,8.8906,3.7672,-8.2489,0.0010,0,60,-1.5116,0.0016,0,60,-0.1972,0.0727,0.3402,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19588 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 10:05:48,506,30,1.6588e-07,3.278337E-10,CF,27.191,6.098e-02,1,5.9621e-02,15680, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6362e-08,1.0664e-07,6.6752e-08,6.6834e-08,6.6801e-08,6.6600e-08,0.96,2023/05/12 10:05:02,0.30,5893,8446,6.0977e-02,46.046,20,0.000,-2.5304e-13,-1.1985e-13,-1.2917e-13,-7.1254e-14,2.8807e-14,3.5468e-12,25.00,25.00,63.66,3.89327e-08,3.78603e-08,1.18935e-02,4.1894e-03,4.8402e-05,4.5921e-06,4.2795e-08,1.1981e-02,4.2124e-03,4.9057e-05,4.6434e-06,4.3911e-08,-7.3416,-5.4563,-13.3435,-11.0530,-25.2630,-10.5137,0.0009,0,60,-11.3138,0.0016,0,60,-0.4548,-0.1722,-6.9651,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19592 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 15:47:34,488,34,1.5270e-07,3.129108E-10,CF,25.238,6.098e-02,1,6.0977e-02,15680, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9642e-08,1.0665e-07,6.0698e-08,6.0915e-08,6.0859e-08,6.0731e-08,0.96,2023/05/12 15:46:48,0.21,6548,8449,6.0977e-02,46.046,20,0.000,-2.5041e-13,-1.1867e-13,-1.2805e-13,-7.0074e-14,3.0595e-14,3.5986e-12,24.00,25.00,63.66,3.58851e-08,3.48313e-08,1.20340e-02,4.2625e-03,4.9862e-05,4.7625e-06,6.3989e-08,1.1981e-02,4.2124e-03,4.9072e-05,4.6512e-06,6.1327e-08,4.4216,11.9008,16.0857,23.9097,45.9561,1.4045,0.0011,0,60,5.9336,0.0019,0,60,-0.2321,-0.0327,17.1120,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19593 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 17:09:43,448,35,1.4120e-07,3.151711E-10,CF,23.559,6.236e-02,1,5.9621e-02,15680, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8846e-08,1.0614e-07,5.5426e-08,5.5677e-08,5.5633e-08,5.5520e-08,0.96,2023/05/12 17:08:57,0.20,6805,8448,6.2364e-02,46.048,20,0.000,-2.4999e-13,-5.5783e-14,5.3922e-13,5.7365e-11,1.6325e-10,1.3586e-08,51.00,49.00,63.66,1.96704e-08,1.86605e-08,1.17729e-02,4.1512e-03,4.7719e-05,4.5449e-06,1.8263e-08,1.1949e-02,4.1979e-03,4.9008e-05,4.6451e-06,2.1070e-08,-14.7801,-11.1485,-26.3011,-21.5771,-325.7808,-18.2320,0.5768,0,60,-16.9624,0.4311,0,60,-0.2857,0.6019,-301.9449,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19594 AU_GR10_142_91.txt,AU_GR10_142_91,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 18:31:58,854,36,1.8998e-07,2.224646E-10,CF,30.273,6.236e-02,1,5.9621e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8091e-08,1.0672e-07,7.7816e-08,7.7793e-08,7.7721e-08,7.7563e-08,0.96,2023/05/12 18:31:12,0.20,5541,8448,6.2364e-02,46.046,20,0.000,-2.5085e-13,-1.1892e-13,-1.2816e-13,-6.8947e-14,3.2634e-14,3.7363e-12,26.00,26.00,63.66,4.44269e-08,4.30764e-08,1.20063e-02,4.2475e-03,4.9544e-05,4.7203e-06,3.9800e-08,1.1981e-02,4.2121e-03,4.9050e-05,4.6425e-06,3.8954e-08,2.0893,8.4164,10.0660,16.7617,4.5402,-0.9575,0.0015,0,60,2.4711,0.0026,0,60,-0.3837,-0.1395,-14.0781,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19595 AU_GR10_232_8.txt,AU_GR10_232_8,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 19:52:29,792,37,7.4325e-08,9.384417E-11,CF,12.604,6.378e-02,0,6.0977e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7147e-08,1.0604e-07,7.1341e-08,7.2575e-08,7.2517e-08,7.1882e-08,0.96,2023/05/12 19:51:44,0.88,5771,8448,6.3782e-02,46.048,20,0.000,-2.5256e-13,-1.1953e-13,-1.2895e-13,-7.0227e-14,3.0935e-14,3.7587e-12,35.00,35.00,63.66,3.09839e-08,2.93971e-08,1.20040e-02,4.2499e-03,4.9585e-05,4.7226e-06,4.1765e-08,1.1981e-02,4.2122e-03,4.9070e-05,4.6401e-06,4.1597e-08,1.9403,8.9553,10.4843,17.7696,1.4509,-1.1346,0.0012,0,60,3.0078,0.0034,0,60,-0.3423,-0.2174,-17.9877,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19596 WS4_30_0_A.txt,WS4_30_0_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 21:15:23,441,38,1.2614e-07,2.860429E-10,CF,21.027,6.236e-02,1,6.0977e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6515e-08,1.0655e-07,4.8551e-08,4.8819e-08,4.8784e-08,4.8671e-08,0.96,2023/05/12 21:14:37,0.23,7089,8448,6.2364e-02,46.041,20,0.000,-2.5194e-13,-1.1935e-13,-1.2864e-13,-7.1629e-14,2.8789e-14,3.4753e-12,23.00,24.00,63.66,2.96549e-08,2.87750e-08,1.20574e-02,4.2813e-03,5.0172e-05,4.8007e-06,5.0348e-08,1.1981e-02,4.2124e-03,4.9068e-05,4.6481e-06,4.8062e-08,6.4102,16.3625,22.4969,32.8078,51.2106,3.3672,0.0012,0,60,10.3693,0.0024,0,60,-0.3101,-0.1790,11.2847,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19597 IAEA_C2.txt,IAEA_C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 22:37:39,458,39,1.4551e-07,3.17702E-10,CF,24.139,6.236e-02,1,5.9621e-02,15680, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5874e-08,1.0637e-07,5.7472e-08,5.7621e-08,5.7582e-08,5.7449e-08,0.96,2023/05/12 22:36:53,0.23,6368,8447,6.2364e-02,46.044,20,0.000,-2.5325e-13,-1.1971e-13,-1.2908e-13,-7.1485e-14,2.9361e-14,3.6120e-12,24.00,25.00,63.66,3.41910e-08,3.31561e-08,1.19225e-02,4.2310e-03,4.9014e-05,4.6830e-06,5.9462e-08,1.1981e-02,4.2125e-03,4.9063e-05,4.6433e-06,5.8148e-08,-4.8948,4.4024,-0.9971,8.5440,21.2595,-8.2517,0.0009,0,60,-1.5081,0.0019,0,60,-0.2642,-0.2778,17.7689,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19598 ETH-1.txt,ETH-1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/12 23:59:33,478,40,1.3901e-07,2.908113E-10,CF,23.102,6.378e-02,1,6.0977e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5161e-08,1.0639e-07,5.4498e-08,5.4675e-08,5.4624e-08,5.4515e-08,0.96,2023/05/12 23:58:47,0.20,6489,8448,6.3782e-02,46.044,20,0.000,-2.5234e-13,-1.1954e-13,-1.2877e-13,-7.1372e-14,2.9182e-14,3.5727e-12,24.00,24.00,63.66,3.26635e-08,3.16980e-08,1.20370e-02,4.2602e-03,4.9824e-05,4.7598e-06,6.5451e-08,1.1981e-02,4.2125e-03,4.9072e-05,4.6552e-06,6.3068e-08,4.6723,11.3279,15.3309,22.4724,37.9894,1.6910,0.0011,0,60,5.3629,0.0017,0,60,-0.6748,-0.3046,10.2225,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19599 SB1_192_A.txt,SB1_192_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/13 01:30:01,457,41,1.2689e-07,2.776564E-10,CF,21.057,6.098e-02,1,6.2364e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.2734e-08,1.0641e-07,4.9077e-08,4.8678e-08,4.8649e-08,4.8560e-08,0.96,2023/05/13 01:29:16,0.18,7773,8446,6.0977e-02,46.046,20,0.000,-2.5244e-13,-1.1949e-13,-1.2880e-13,-7.1468e-14,2.8986e-14,3.5244e-12,23.00,24.00,63.66,2.95953e-08,2.87127e-08,1.20543e-02,4.2703e-03,5.0019e-05,4.7657e-06,3.2940e-08,1.1981e-02,4.2124e-03,4.9059e-05,4.6380e-06,3.0957e-08,6.1320,13.7396,19.5577,27.5286,71.7739,3.1614,0.0008,0,60,7.7597,0.0022,0,60,-0.3607,-0.1355,36.6253,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19600 SB1_41_A.txt,SB1_41_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/13 02:50:03,412,42,1.0398e-07,2.523699E-10,CF,17.334,6.236e-02,0,5.9621e-02,15680, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.2067e-08,1.0642e-07,9.9790e-08,1.0230e-07,1.0220e-07,1.0147e-07,0.96,2023/05/13 02:49:18,0.72,5038,8446,6.2364e-02,46.048,20,0.000,-2.5219e-13,-1.1948e-13,-1.2876e-13,-6.9469e-14,3.3331e-14,3.7819e-12,37.00,37.00,63.66,4.12759e-08,3.92407e-08,1.20603e-02,4.2747e-03,5.0107e-05,4.7917e-06,5.9717e-08,1.1980e-02,4.2115e-03,4.9056e-05,4.6511e-06,5.6872e-08,6.6783,14.9954,21.4151,30.1827,50.9288,3.6996,0.0020,0,60,9.0082,0.0055,0,60,-0.3184,-0.0319,13.4068,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19601 SB1_98_A.txt,SB1_98_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/13 04:13:42,439,43,1.3729e-07,3.127383E-10,CF,22.735,6.378e-02,1,5.9621e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1159e-08,1.0670e-07,5.3542e-08,5.3747e-08,5.3680e-08,5.3595e-08,0.96,2023/05/13 04:12:56,0.16,7196,8444,6.3782e-02,46.046,20,0.000,-2.5247e-13,-1.1959e-13,-1.2894e-13,-7.1161e-14,2.9236e-14,3.6237e-12,24.00,24.00,63.66,3.21671e-08,3.12216e-08,1.20604e-02,4.2883e-03,5.0259e-05,4.8127e-06,4.5850e-08,1.1981e-02,4.2125e-03,4.9064e-05,4.6444e-06,4.2479e-08,6.6164,17.9968,24.3482,36.2566,80.2637,3.5305,0.0009,0,60,11.9952,0.0022,0,60,-0.2934,-0.0586,35.7298,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19602 ETH-2.txt,ETH-2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/13 05:36:15,420,44,1.2335e-07,2.936902E-10,CF,20.721,6.378e-02,1,6.0977e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0464e-08,1.0670e-07,4.7261e-08,4.6977e-08,4.6934e-08,4.6835e-08,0.96,2023/05/13 05:35:29,0.21,7690,8448,6.3782e-02,46.044,20,0.000,-2.5172e-13,-1.1926e-13,-1.2863e-13,-7.1397e-14,2.7931e-14,3.5128e-12,23.00,23.00,63.66,2.86644e-08,2.77941e-08,1.18945e-02,4.1901e-03,4.8416e-05,4.5921e-06,3.3060e-08,1.1980e-02,4.2122e-03,4.9062e-05,4.6419e-06,3.4339e-08,-7.1780,-5.2510,-13.1672,-10.7746,78.8018,-10.3467,0.0070,0,60,-11.1099,0.0041,0,60,-0.6489,-0.3033,98.4111,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19603 ETH-3.txt,ETH-3,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/13 06:57:59,469,45,1.4028e-07,2.991018E-10,CF,23.224,6.378e-02,1,6.0977e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9740e-08,1.0631e-07,5.4952e-08,5.5270e-08,5.5228e-08,5.5120e-08,0.96,2023/05/13 06:57:13,0.20,6935,8450,6.3782e-02,46.046,20,0.000,-2.5265e-13,-1.1963e-13,-1.2901e-13,-7.1275e-14,2.8843e-14,3.5799e-12,24.00,24.00,63.66,3.29445e-08,3.19437e-08,1.20340e-02,4.2623e-03,4.9857e-05,4.7596e-06,5.9654e-08,1.1981e-02,4.2124e-03,4.9073e-05,4.6494e-06,5.7124e-08,4.4164,11.8328,15.9835,23.7072,44.1137,1.4013,0.0011,0,60,5.8659,0.0022,0,60,-0.2612,-0.0961,15.4602,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19604 WS4_54_4_A.txt,WS4_54_4_A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/13 08:19:54,498,46,1.4787e-07,2.9693E-10,CF,25.116,6.378e-02,1,6.2364e-02,15744, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9025e-08,1.0634e-07,5.8653e-08,5.8892e-08,5.8862e-08,5.8714e-08,0.96,2023/05/13 08:19:09,0.25,6612,8448,6.3782e-02,46.048,20,0.000,-2.5152e-13,-1.1913e-13,-1.2841e-13,-7.0374e-14,2.9969e-14,3.6469e-12,24.00,25.00,63.66,3.48589e-08,3.38908e-08,1.20497e-02,4.2791e-03,5.0104e-05,4.7901e-06,4.1709e-08,1.1981e-02,4.2124e-03,4.9062e-05,4.6429e-06,4.0144e-08,5.7082,15.8357,21.2491,31.6978,38.0372,2.6382,0.0570,0,60,9.8466,0.1622,0,60,-0.3025,-0.2189,0.3904,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19605 ETH-4.txt,ETH-4,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/13 09:41:41,502,47,1.6610e-07,3.308832E-10,CF,26.825,6.378e-02,1,6.2364e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8208e-08,1.0628e-07,6.6788e-08,6.6916e-08,6.6855e-08,6.6729e-08,0.96,2023/05/13 09:40:55,0.19,6075,8447,6.3782e-02,46.046,20,0.000,-2.5284e-13,-1.1968e-13,-1.2899e-13,-7.0378e-14,3.0309e-14,3.6791e-12,25.00,25.00,63.66,3.88473e-08,3.76884e-08,1.18933e-02,4.1893e-03,4.8408e-05,4.5958e-06,5.3614e-08,1.1981e-02,4.2122e-03,4.9060e-05,4.6470e-06,5.3972e-08,-7.3434,-5.4572,-13.2973,-11.0280,-7.6044,-10.5156,0.0008,0,60,-11.3147,0.0016,0,60,-0.4051,-0.1450,11.0293,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19606 IAEA-C1.txt,IAEA-C1,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/13 11:03:48,473,48,1.5064e-07,3.184769E-10,CF,24.719,6.523e-02,1,5.9621e-02,15744, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7401e-08,1.0672e-07,5.9722e-08,5.9899e-08,5.9861e-08,5.9726e-08,0.96,2023/05/13 11:03:02,0.23,6385,8446,6.5232e-02,46.044,20,0.000,-2.5173e-13,-1.1937e-13,-1.2858e-13,-7.0365e-14,3.0935e-14,3.6022e-12,24.00,25.00,63.66,3.52955e-08,3.42492e-08,1.20418e-02,4.2597e-03,4.9831e-05,4.7448e-06,3.2924e-08,1.1981e-02,4.2123e-03,4.9056e-05,4.6415e-06,3.1786e-08,5.0725,11.2329,15.7940,22.2667,-42.3159,2.1203,0.0010,0,60,5.2675,0.0024,0,60,-0.5368,-0.3180,-68.1595,
C:\Nu Stable\Results\2023\20230510 clumped PREC KDB NTA,20230510 clumped PREC KDB NTA,Data_19607 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2023/05/10 18:17:57,2023/05/13 12:25:55,410,49,1.2608e-07,3.075128E-10,CF,20.935,6.378e-02,1,6.0977e-02,15712, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6617e-08,1.0627e-07,4.8532e-08,4.8778e-08,4.8758e-08,4.8650e-08,0.96,2023/05/13 12:25:09,0.22,7107,8444,6.3782e-02,46.046,20,0.000,-2.5267e-13,-1.1971e-13,-1.2910e-13,-7.1674e-14,2.8539e-14,3.6156e-12,23.00,24.00,63.66,2.95776e-08,2.86881e-08,1.19222e-02,4.2308e-03,4.9030e-05,4.6920e-06,5.6497e-08,1.1981e-02,4.2124e-03,4.9077e-05,4.6522e-06,5.5042e-08,-4.8898,4.3775,-0.9668,8.5393,27.3460,-8.2454,0.0013,0,60,-1.5329,0.0016,0,60,-0.2147,-0.2330,23.8785,
