Batch,201806015 clumped Tufas OmanSval CYC KDB ABJ,Collected on,2018/06/15 18:32:39,Analysis Instrument,PS019,Acquisition Software,,Stable 1.69.5,Reanalyzed  on,2018/06/15 19:32:43,Reanalysis Instrument,PS019,Reanalysis Software,Stable 1.69.5

Data,Batch,Data,Sample,Method,Analysis,Batch,Time,Sample,Vial,Initial,Sample,ColdFinger,Transducer,InletPiraniPressure,Sample,MaxPumpOverPressure,RawPumpOverPressure,Sample,Min,Max,Pre-balance,Pre-depleted,Final,Final,Depletion,Balance,Balance,RefBellowsPos,SamBellowsPos,Pirani,Current,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Zero,Sam,Ref,Ave,Ref Major,Sam Major,Sample,Sample,Sample,Sample,Sample,Ref,Ref,Ref,Ref,Ref,Raw,Raw,Raw,Raw,Raw,Delta(13),Std,Rejected,Num,Delta(18),Std,Rejected,Num,DELTA,DELTA,DELTA,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5972 KG92 21.txt,KG92 21,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 00:45:21,412,21,8.6945e-08,2.110327E-10,CF,22.705,3.398e-02,0,3.4756e-02,14944, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0733e-08,1.0637e-07,8.3463e-08,8.5561e-08,8.5518e-08,8.5455e-08,0.96,2018/06/17 00:44:41,0.07,5095,8447,3.3983e-02,46.015,20,0.000,-1.0479e-13,-5.4217e-14,-5.7356e-14,-4.9871e-15,1.6522e-13,8.3962e-12,27.00,27.00,70.03,4.51842e-08,4.66095e-08,1.19644e-02,4.2270e-03,4.9288e-05,4.7143e-06,6.1411e-08,1.1941e-02,4.1874e-03,4.8765e-05,4.6275e-06,6.3471e-08,1.9294,9.4506,10.7421,18.7546,-32.8395,-1.1633,0.009,0,60,3.5008,0.047,0,60,-0.5590,-0.2319,-52.5108,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5973 CYC18-14B A.txt,CYC18-14B A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 02:08:30,488,22,1.3113e-07,2.687119E-10,CF,32.196,3.323e-02,1,3.5546e-02,14944, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0190e-08,1.0633e-07,6.1093e-08,6.1319e-08,6.1319e-08,6.1216e-08,0.96,2018/06/17 02:07:49,0.17,6242,8446,3.3227e-02,46.012,20,0.000,-1.0483e-13,-5.4241e-14,-5.7291e-14,-4.8226e-15,1.6589e-13,8.4570e-12,17.00,18.00,70.03,4.26523e-08,4.32392e-08,1.20482e-02,4.2541e-03,4.9961e-05,4.7751e-06,6.2752e-08,1.1941e-02,4.1874e-03,4.8760e-05,4.6285e-06,6.4352e-08,8.9637,15.9295,24.6244,31.6874,-24.9262,6.0997,0.001,0,60,9.9328,0.002,0,60,-0.4231,-0.4119,-63.6994,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5974 88WI 68B.txt,88WI 68B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 03:28:54,461,23,5.7106e-08,1.238734E-10,CF,15.655,3.323e-02,0,3.4756e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9521e-08,1.0643e-07,5.4771e-08,5.5934e-08,5.5894e-08,5.5784e-08,0.96,2018/06/17 03:28:14,0.20,6657,8446,3.3227e-02,46.015,20,0.000,-1.0487e-13,-5.4275e-14,-5.7296e-14,-5.5146e-15,1.6417e-13,8.3220e-12,25.00,25.00,70.03,3.19099e-08,3.22293e-08,1.20285e-02,4.2156e-03,4.9435e-05,4.6913e-06,6.5371e-08,1.1941e-02,4.1871e-03,4.8764e-05,4.6287e-06,6.8334e-08,7.3627,6.7993,13.7545,13.5187,-42.7997,4.7107,0.001,0,60,0.8504,0.002,0,60,-0.5670,-0.1244,-62.8117,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5975 ETH-02.txt,ETH-02,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 04:49:44,443,24,1.0537e-07,2.378592E-10,CF,26.825,3.398e-02,0,3.5546e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9141e-08,1.0630e-07,1.0119e-07,1.0253e-07,1.0237e-07,1.0234e-07,0.96,2018/06/17 04:49:04,0.03,4395,8443,3.3983e-02,46.017,20,0.000,-1.0478e-13,-5.4273e-14,-5.7336e-14,-5.1212e-15,1.6465e-13,8.3962e-12,27.00,28.00,70.03,5.20738e-08,5.39589e-08,1.18599e-02,4.1683e-03,4.8164e-05,4.5854e-06,5.9006e-08,1.1941e-02,4.1872e-03,4.8760e-05,4.6283e-06,6.2856e-08,-6.8288,-4.5088,-12.2360,-9.2832,-61.4741,-10.0009,0.001,0,60,-10.3721,0.002,0,60,-0.8020,-0.2885,-46.1691,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5976 ETH-01.txt,ETH-01,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 06:12:50,466,25,1.2957e-07,2.780384E-10,CF,31.311,3.323e-02,1,3.4756e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8539e-08,1.0590e-07,6.0414e-08,6.0606e-08,6.0592e-08,6.0552e-08,0.96,2018/06/17 06:12:09,0.07,6103,8449,3.3227e-02,46.015,20,0.000,-1.0481e-13,-5.4228e-14,-5.7344e-14,-5.7828e-15,1.6231e-13,8.2880e-12,17.00,18.00,70.03,4.22400e-08,4.27748e-08,1.20027e-02,4.2387e-03,4.9571e-05,4.7393e-06,6.1243e-08,1.1941e-02,4.1875e-03,4.8763e-05,4.6271e-06,6.3742e-08,5.1456,12.2351,16.5615,24.2409,-39.4283,2.1635,0.009,0,60,6.2647,0.021,0,60,-0.8311,-0.3699,-67.2393,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5977 CYC18-14B B.txt,CYC18-14B B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 07:35:38,469,26,1.2100e-07,2.58003E-10,CF,30.151,3.323e-02,1,3.3983e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7895e-08,1.0601e-07,5.6579e-08,5.6789e-08,5.6768e-08,5.6714e-08,0.96,2018/06/17 07:34:58,0.10,6317,8449,3.3227e-02,46.015,20,0.000,-1.0493e-13,-5.4284e-14,-5.7363e-14,-5.2410e-15,1.6469e-13,8.3685e-12,17.00,17.00,70.03,3.98660e-08,4.02973e-08,1.20457e-02,4.2521e-03,4.9928e-05,4.7711e-06,6.5072e-08,1.1941e-02,4.1873e-03,4.8761e-05,4.6283e-06,6.7237e-08,8.7646,15.4666,23.9360,30.8533,-31.9001,5.9037,0.001,0,60,9.4726,0.002,0,60,-0.4434,-0.3095,-69.3672,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5978 PK99 KT4CB.txt,PK99 KT4CB,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 08:58:42,501,27,1.3433e-07,2.681209E-10,CF,32.745,3.398e-02,1,3.5546e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7373e-08,1.0611e-07,6.2584e-08,6.2758e-08,6.2724e-08,6.2591e-08,0.96,2018/06/17 08:58:02,0.21,5838,8447,3.3983e-02,46.012,20,0.000,-1.0496e-13,-5.4292e-14,-5.7344e-14,-5.0569e-15,1.6528e-13,8.4284e-12,17.00,18.00,70.03,4.35527e-08,4.41841e-08,1.19419e-02,4.2254e-03,4.9172e-05,4.7114e-06,6.5038e-08,1.1941e-02,4.1874e-03,4.8758e-05,4.6280e-06,6.7795e-08,0.0665,9.0914,8.4840,18.0365,-40.8166,-3.1335,0.001,0,60,3.1473,0.002,0,60,-0.5275,-0.2249,-57.8097,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5979 CYC16-045B A.txt,CYC16-045B A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 10:19:46,475,28,1.0565e-07,2.22412E-10,CF,26.855,3.398e-02,0,3.3983e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6864e-08,1.0633e-07,1.0143e-07,1.0243e-07,1.0240e-07,1.0231e-07,0.96,2018/06/17 10:19:06,0.09,4215,8446,3.3983e-02,46.015,20,0.000,-1.0485e-13,-5.4246e-14,-5.7308e-14,-4.3041e-15,1.6728e-13,8.5536e-12,28.00,28.00,70.03,5.20902e-08,5.40245e-08,1.20085e-02,4.2621e-03,4.9885e-05,4.7923e-06,6.2505e-08,1.1941e-02,4.1874e-03,4.8761e-05,4.6277e-06,6.3767e-08,5.6132,17.8182,23.0408,35.5765,-19.6885,2.4689,0.001,0,60,11.8198,0.003,0,60,-0.3704,-0.3643,-58.7810,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5980 ETH-03.txt,ETH-03,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 11:43:05,447,29,1.2258e-07,2.742274E-10,CF,29.907,3.398e-02,1,3.5546e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6265e-08,1.0662e-07,5.7402e-08,5.7601e-08,5.7591e-08,5.7535e-08,0.96,2018/06/17 11:42:25,0.10,6056,8449,3.3983e-02,46.012,20,0.000,-1.0498e-13,-5.4288e-14,-5.7366e-14,-5.0479e-15,1.6494e-13,8.4293e-12,17.00,17.00,69.31,4.03830e-08,4.08806e-08,1.19991e-02,4.2407e-03,4.9599e-05,4.7456e-06,6.3830e-08,1.1941e-02,4.1874e-03,4.8761e-05,4.6285e-06,6.5982e-08,4.8602,12.7261,17.1768,25.3093,-32.6976,1.8429,0.001,0,60,6.7539,0.001,0,60,-0.4110,-0.2972,-61.3157,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5981 ETH-01.txt,ETH-01,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 13:05:56,497,30,1.4363e-07,2.889993E-10,CF,33.935,3.398e-02,1,3.3983e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5671e-08,1.0617e-07,6.6496e-08,6.6650e-08,6.6621e-08,6.6550e-08,0.96,2018/06/17 13:05:16,0.11,5419,8449,3.3983e-02,46.012,20,0.000,-1.0498e-13,-5.4329e-14,-5.7370e-14,-6.0046e-15,1.6297e-13,8.2228e-12,17.00,18.00,69.31,4.58035e-08,4.65702e-08,1.20030e-02,4.2389e-03,4.9571e-05,4.7415e-06,6.4816e-08,1.1941e-02,4.1874e-03,4.8759e-05,4.6291e-06,6.7032e-08,5.1594,12.2873,16.6546,24.2999,-32.4558,2.1764,0.001,0,60,6.3166,0.002,0,60,-0.8045,-0.4154,-60.5778,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5982 IAEA-C2.txt,IAEA-C2,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 14:26:56,404,31,1.0383e-07,2.570019E-10,CF,26.581,3.323e-02,0,3.3983e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.5059e-08,1.0597e-07,9.9651e-08,1.0051e-07,1.0044e-07,1.0024e-07,0.96,2018/06/17 14:26:16,0.21,4123,8448,3.3227e-02,46.015,20,0.000,-1.0490e-13,-5.4200e-14,-5.7280e-14,-4.2468e-15,1.6735e-13,8.6671e-12,27.00,28.00,69.31,5.12433e-08,5.31209e-08,1.18863e-02,4.2098e-03,4.8765e-05,4.6752e-06,6.0985e-08,1.1941e-02,4.1874e-03,4.8760e-05,4.6269e-06,6.4365e-08,-4.6136,5.3661,0.1007,10.4383,-52.6154,-7.9857,0.001,0,60,-0.5497,0.002,0,60,-0.4008,-0.3193,-57.9166,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5984 CYC15-045B B.txt,CYC15-045B B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 17:04:08,421,33,1.0172e-07,2.416164E-10,CF,26.092,3.476e-02,0,3.3983e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.4120e-08,1.0574e-07,9.7683e-08,9.8513e-08,9.8406e-08,9.8417e-08,0.96,2018/06/17 17:03:27,-0.01,4104,8449,3.4756e-02,46.017,20,0.000,-1.0491e-13,-5.4186e-14,-5.7352e-14,-9.4771e-15,1.5301e-13,7.4834e-12,27.00,28.00,69.31,5.05306e-08,5.21677e-08,1.20132e-02,4.2487e-03,4.9750e-05,4.7620e-06,6.2334e-08,1.1942e-02,4.1874e-03,4.8762e-05,4.6272e-06,6.4799e-08,5.9990,14.6268,20.2720,29.1303,-37.8338,2.9893,0.001,0,60,8.6429,0.003,0,60,-0.3851,-0.3275,-70.8572,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5985 ETH-04.txt,ETH-04,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 19:46:26,425,34,1.1014e-07,2.591412E-10,CF,27.130,3.476e-02,1,3.3983e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.1046e-08,1.0600e-07,5.2061e-08,5.2251e-08,5.2226e-08,5.2148e-08,0.96,2018/06/17 19:45:46,0.15,7090,8449,3.4756e-02,46.015,20,0.000,-1.0492e-13,-5.4311e-14,-5.7406e-14,-8.8602e-15,1.5600e-13,7.6559e-12,16.00,17.00,69.82,3.70347e-08,3.73835e-08,1.18584e-02,4.1678e-03,4.8167e-05,4.5849e-06,6.2473e-08,1.1941e-02,4.1872e-03,4.8762e-05,4.6285e-06,6.7831e-08,-6.9117,-4.6191,-12.2155,-9.4125,-79.1991,-10.0853,0.011,0,60,-10.4817,0.007,0,60,-0.5863,-0.1975,-63.8969,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5986 ETH-02.txt,ETH-02,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 21:48:00,436,35,1.1445e-07,2.624897E-10,CF,28.229,3.398e-02,1,3.3983e-02,14848, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,4.0482e-08,1.0623e-07,5.3802e-08,5.3982e-08,5.3947e-08,5.3899e-08,0.96,2018/06/17 21:47:19,0.09,6861,8449,3.3983e-02,46.012,20,0.000,-1.0486e-13,-5.4279e-14,-5.7383e-14,-8.1486e-15,1.5748e-13,7.7739e-12,17.00,17.00,69.82,3.81102e-08,3.84520e-08,1.18586e-02,4.1679e-03,4.8157e-05,4.5842e-06,6.0450e-08,1.1941e-02,4.1872e-03,4.8761e-05,4.6275e-06,6.5464e-08,-6.8972,-4.5940,-12.3887,-9.3713,-76.8125,-10.0708,0.001,0,60,-10.4567,0.002,0,60,-0.8013,-0.2063,-61.5308,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5987 CYC16-045B B.txt,CYC16-045B B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/17 23:11:15,478,36,1.2480e-07,2.610874E-10,CF,30.487,3.323e-02,1,3.4756e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9869e-08,1.0657e-07,5.8284e-08,5.8466e-08,5.8442e-08,5.8328e-08,0.96,2018/06/17 23:10:35,0.20,6419,8447,3.3227e-02,46.012,20,0.000,-1.0485e-13,-5.4341e-14,-5.7344e-14,-6.3157e-15,1.6183e-13,8.1959e-12,17.00,17.00,69.82,4.09064e-08,4.14304e-08,1.20132e-02,4.2490e-03,4.9756e-05,4.7648e-06,6.2655e-08,1.1941e-02,4.1874e-03,4.8761e-05,4.6296e-06,6.4671e-08,6.0287,14.7114,20.3975,29.2138,-31.3152,3.0180,0.001,0,60,8.7271,0.002,0,60,-0.3747,-0.4132,-64.7449,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5988 CYC15-025B A.txt,CYC15-025B A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/18 01:13:14,430,37,1.0863e-07,2.526356E-10,CF,27.344,3.476e-02,1,3.3983e-02,14848, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.9281e-08,1.0583e-07,5.1306e-08,5.1521e-08,5.1483e-08,5.1412e-08,0.96,2018/06/18 01:12:34,0.14,6946,8447,3.4756e-02,46.015,20,0.000,-1.0486e-13,-5.4304e-14,-5.7312e-14,-8.1986e-15,1.5677e-13,7.8008e-12,16.00,17.00,69.82,3.65692e-08,3.68675e-08,1.20180e-02,4.2641e-03,4.9952e-05,4.7972e-06,6.3967e-08,1.1941e-02,4.1876e-03,4.8767e-05,4.6288e-06,6.6375e-08,6.4267,18.2656,24.3022,36.3588,-35.7660,3.3194,0.014,0,60,12.2632,0.043,0,60,-0.4040,-0.4883,-75.8202,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5989 CYC15-025B A.txt,CYC15-025B A,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/18 02:35:53,483,38,1.3106e-07,2.713467E-10,CF,30.975,3.398e-02,1,3.3983e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8782e-08,1.0641e-07,6.1057e-08,6.1257e-08,6.1223e-08,6.1177e-08,0.96,2018/06/18 02:35:13,0.08,6100,8444,3.3983e-02,46.012,20,0.000,-1.0486e-13,-5.4246e-14,-5.7317e-14,-7.3332e-15,1.5923e-13,7.9179e-12,17.00,18.00,69.82,4.25230e-08,4.31004e-08,1.20181e-02,4.2643e-03,4.9953e-05,4.7975e-06,6.6766e-08,1.1941e-02,4.1875e-03,4.8761e-05,4.6280e-06,6.8459e-08,6.4300,18.3531,24.4395,36.6272,-25.2731,3.3199,0.001,0,60,12.3503,0.002,0,60,-0.3579,-0.4011,-65.9162,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5990 ETH-03.txt,ETH-03,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/18 03:58:51,477,39,1.3566e-07,2.84398E-10,CF,32.379,3.398e-02,1,3.3983e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.8235e-08,1.0636e-07,6.2916e-08,6.3125e-08,6.3115e-08,6.3033e-08,0.96,2018/06/18 03:58:11,0.13,5909,8446,3.3983e-02,46.015,20,0.000,-1.0461e-13,-5.4174e-14,-5.7254e-14,-5.3769e-15,1.6370e-13,8.2809e-12,17.00,18.00,69.82,4.37843e-08,4.44064e-08,1.19999e-02,4.2414e-03,4.9607e-05,4.7451e-06,6.0548e-08,1.1941e-02,4.1874e-03,4.8760e-05,4.6265e-06,6.2711e-08,4.9089,12.8815,17.3631,25.6310,-33.9175,1.8893,0.001,0,60,6.9084,0.002,0,60,-0.4287,-0.2903,-62.8306,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5991 ETH-01.txt,ETH-01,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/18 05:21:37,472,40,1.3549e-07,2.870588E-10,CF,33.081,3.398e-02,1,3.4756e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7650e-08,1.0613e-07,6.3018e-08,6.3240e-08,6.3223e-08,6.3111e-08,0.96,2018/06/18 05:20:57,0.18,5836,8446,3.3983e-02,46.017,20,0.000,-1.0456e-13,-5.4259e-14,-5.7222e-14,-5.2679e-15,1.6449e-13,8.3783e-12,17.00,18.00,69.82,4.38377e-08,4.44893e-08,1.20032e-02,4.2391e-03,4.9576e-05,4.7418e-06,6.0539e-08,1.1941e-02,4.1874e-03,4.8760e-05,4.6288e-06,6.2450e-08,5.1857,12.3550,16.7489,24.4007,-30.6978,2.2020,0.001,0,60,6.3839,0.002,0,60,-0.8045,-0.4507,-59.0206,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5992 CYC15-025B B.txt,CYC15-025B B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/18 06:44:42,406,41,1.0626e-07,2.617174E-10,CF,27.313,3.398e-02,1,3.4756e-02,14912, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.7051e-08,1.0580e-07,5.0231e-08,5.0436e-08,5.0408e-08,5.0353e-08,0.96,2018/06/18 06:44:02,0.11,6749,8443,3.3983e-02,46.015,20,0.000,-1.0466e-13,-5.4198e-14,-5.7208e-14,-6.4820e-15,1.6111e-13,8.1521e-12,16.00,17.00,69.82,3.58713e-08,3.61535e-08,1.20141e-02,4.2624e-03,4.9916e-05,4.7930e-06,6.4225e-08,1.1941e-02,4.1875e-03,4.8762e-05,4.6272e-06,6.5921e-08,6.1192,17.8925,23.6557,35.8321,-25.3433,3.0049,0.001,0,60,11.8925,0.002,0,60,-0.3597,-0.2635,-64.8447,
C:\Nu Stable\Results\2018\201806015 clumped Tufas OmanSval CYC KDB ABJ,201806015 clumped Tufas OmanSval CYC KDB ABJ,Data_5993 CYC15-025B B.txt,CYC15-025B B,C:\Nu Stable\Analyses\DI\CO2 20-6-20 clumped NuCarb.rdf,Clumped CO2 Iterative,2018/06/15 18:32:39,2018/06/18 08:07:40,475,42,1.2629e-07,2.658789E-10,CF,30.334,3.398e-02,1,3.4756e-02,14880, InitialisePrepSampleRun; CheckIfCFRequired; UseCF; SampleTrapped; Chop_CF_SamSub; SampleTrapped; BalanceRefToSamValue; DepletingBalance; SampleReady;,3.6552e-08,1.0600e-07,5.9017e-08,5.9243e-08,5.9210e-08,5.9095e-08,0.96,2018/06/18 08:07:00,0.20,5982,8449,3.3983e-02,46.012,20,0.000,-1.0473e-13,-5.4208e-14,-5.7277e-14,-5.8526e-15,1.6265e-13,8.2067e-12,17.00,18.00,69.82,4.13807e-08,4.18987e-08,1.20160e-02,4.2619e-03,4.9918e-05,4.7920e-06,6.3040e-08,1.1941e-02,4.1875e-03,4.8763e-05,4.6280e-06,6.4747e-08,6.2662,17.7735,23.6881,35.4351,-25.9445,3.1654,0.001,0,60,11.7738,0.002,0,60,-0.3636,-0.4129,-65.3519,
